Date,SubDivision,GangId,OrderNumber,OperationNumber,TrackId,MegaWorkBlock,ShadowWorkBlock,SplitWorkBlock,TieType,WBMileFrom,WBMileTo,AnchorPattern,SpikePattern,FastenerTypeTie,TravelTimeDuringBlocks,ActualStartTime,ActualEndTime,TieNumberType,NumberofTampers,PadInsulatorType,ExpectedOutput,ConfidenceLevel,Version,workBlockPlannedMinutes,TieDensity
00:00.0,TURNBERRY,W41T02TA,707559753,410,1,No,No,No,WOOD,25.25,26.20000076,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,94.24500275,0.699999988,1,0,89.47360992
00:00.0,LEITHTON,S80P0T03,707562991,410,1,No,No,No,WOOD,39.20000076,39.29999924,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,115.4550018,0.699999988,1,345,1510.023071
00:00.0,FRASER,W54T01TD,707562387,710,1,No,No,No,CONCRETE,6.050000191,7,Pattern 8,D,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,214.3600006,0.699999988,1,0,2947.368896
00:00.0,FRASER,W54T01TD,707562387,710,1,No,No,No,CONCRETE,6.050000191,7,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,215.7350006,0.699999988,1,0,2947.368896
00:00.0,FRASER,W54T01TD,707562387,710,1,No,No,No,CONCRETE,18,18,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,1.320000052,0.699999988,1,0,0
00:00.0,TETE JAUNE,W54T01TB,707562388,410,1,No,No,No,CONCRETE,11.89999962,11.97000027,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,194.4900055,0.699999988,1,0,2899.973145
00:00.0,WAUKESHA,S81T07S2,707562992,710,1,No,No,No,WOOD,40.29999924,40.29999924,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,8.3125,0.699999988,1,0,0
00:00.0,NECHAKO,W54T03TE,707560313,410,1,No,No,No,WOOD,70.66999817,70.69999695,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,8.119999886,0.699999988,1,0,266.6775208
00:00.0,TELKWA,W54T08TB,707560312,410,1,No,No,No,WOOD,0,0.150000006,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,1079.099976,0.699999988,1,0,0
00:00.0,GRANDE PRAIRIE,W50P0T03,707560114,410,1,No,No,No,WOOD,57.79999924,58.45000076,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,976.4349976,0.699999988,1,360,1772.303589
00:00.0,CLEARWATER,W53T06TK,707558753,710,1,No,No,No,CONCRETE,84.27999878,84.30000305,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,97.02500153,0.699999988,1,0,5498.825195
00:00.0,CLEARWATER,W53T06TE,707558753,410,1,No,No,No,CONCRETE,84.27999878,84.30000305,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,58.875,0.699999988,1,0,2899.380615
00:00.0,FORT NELSON,W54T07TC,707559081,410,1,No,No,No,WOOD,766,767.039978,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,25.90500069,0.699999988,1,0,10.57714653
00:00.0,FORT NELSON,W54T07TC,707559081,410,1,No,No,No,WOOD,766,767.039978,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,25.90500069,0.699999988,1,0,10.57714653
00:00.0,CHETWYND,W50P0T01,707557898,410,1,No,No,No,WOOD,529.7000122,530.2999878,Pattern 8,A,NA,15,NULL,NULL,NA,0,NULL,305.9450073,0.699999988,1,360,500.0203552
00:00.0,CHETWYND,W50P0S02,707557898,710,1,No,No,No,WOOD,522.2999878,522.539978,Pattern 8,A,NA,15,NULL,NULL,NA,0,NULL,626.4199829,0.699999988,1,360,5175.210449
00:00.0,BLACKFOOT,W52T06TI,707558261,410,1,No,No,No,WOOD,16.60000038,16.60000038,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,3.218499899,0.699999988,1,0,2112
00:00.0,BULKLEY,W54T04TD,707558678,410,1,No,No,No,CONCRETE,110.2900009,110.4000015,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,280.2999878,0.699999988,1,0,2527.258789
00:00.0,DRUMHELLER,W50P0G03,707559279,410,S005,No,No,No,WOOD,0,0.189999998,Pattern 6,A,NA,0,NULL,NULL,Tie Type 1,0,NULL,69.65000153,0.699999988,1,0,457.8947449
00:00.0,KASHABOWIE,W42T04TA,707559282,410,MU16,No,No,No,WOOD,0.100000001,0.170000002,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,12.52999973,0.699999988,1,0,214.2857208
00:00.0,KASHABOWIE,W42T04TA,707559282,410,MU16,No,No,No,WOOD,0.100000001,0.170000002,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,12.52999973,0.699999988,1,0,214.2857208
00:00.0,VEGREVILLE,W52T0700,707559280,410,1,No,No,No,WOOD,125.2600021,125.5100021,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,30.09499931,0.699999988,1,300,120
00:00.0,PRINCE GEORGE,W54T0600,707558752,410,1,No,No,No,WOOD,458,458.0899963,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,332.9599915,0.699999988,1,0,3589.034912
00:00.0,FORT NELSON,W54T07TE,707559081,710,1,No,No,No,WOOD,811.8499756,811.8599854,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,30.68000031,0.699999988,1,0,2997.073242
00:00.0,RIVERS,W40P0T01,707558765,410,1,Yes,Yes,No,WOOD,12.69999981,13.80000019,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,1841.175049,0.699999988,1,600,1699.99939
00:00.0,CLEARWATER,W53T06TC,707559123,410,1,No,No,No,WOOD,34.13000107,34.15000153,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,37.63499832,0.699999988,1,0,2249.948486
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,122.6200027,124,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,23.42000008,0.699999988,1,0,7.246391296
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,122.6200027,124,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,23.42000008,0.699999988,1,0,7.246391296
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,122.6200027,124,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,23.42000008,0.699999988,1,0,7.246391296
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,122.6200027,124,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,23.42000008,0.699999988,1,0,7.246391296
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,122.6200027,124,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,23.42000008,0.699999988,1,0,7.246391296
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,122.6200027,124,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,23.42000008,0.699999988,1,0,7.246391296
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,122.6200027,124,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,23.42000008,0.699999988,1,0,7.246391296
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,122.6200027,124,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,23.42000008,0.699999988,1,0,7.246391296
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,122.6200027,124,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,23.42000008,0.699999988,1,0,7.246391296
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,122.6200027,124,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,23.42000008,0.699999988,1,0,7.246391296
00:00.0,WAUKESHA,S70P0T01,707558332,410,1,No,No,No,WOOD,131.75,132,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,185.4349976,0.699999988,1,180,800
00:00.0,SQUAMISH,W53T05TA,707558057,410,1,No,No,No,WOOD,128.3000031,128.4199982,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,150.1349945,0.699999988,1,0,1333.387573
00:00.0,THREE HILLS,W50P0S05,707558141,710,1,No,No,No,WOOD,69.01999664,69.40000153,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,953.9749756,0.699999988,1,0,5263.090332
00:00.0,THREE HILLS,W50P0S06,707558141,710,1,No,No,No,WOOD,68.73999786,69.01999664,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,581.1300049,0.699999988,1,0,5357.166016
00:00.0,ASHCROFT,W53T03TD,707557501,410,1,No,No,No,CONCRETE,120.5999985,120.6100006,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,38.09999847,0.699999988,1,0,0
00:00.0,LILLOOET,W53T05WA,707558173,410,1,No,No,No,WOOD,184,184,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,3.079999924,0.699999988,1,0,792
00:00.0,SQUAMISH,W53T05TA,707558057,410,1,No,No,No,WOOD,129,129.1100006,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,104.6699982,0.699999988,1,0,1181.811646
00:00.0,LETELLIER,W43T03TC,707559283,710,1,No,No,No,WOOD,49.5,50.52000046,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,508.0499878,0.699999988,1,0,5294.115234
00:00.0,DRUMHELLER,W50P0G03,707559279,410,S004,No,No,No,WOOD,0,0.230000004,Pattern 6,A,NA,60,NULL,NULL,Tie Type 1,0,NULL,134.7200012,0.699999988,1,300,604.3478394
00:00.0,DRUMHELLER,W50P0G03,707559279,410,S004,No,No,No,WOOD,0,0.439999998,Pattern 6,A,NA,0,NULL,NULL,Tie Type 1,0,NULL,151.8450012,0.699999988,1,0,400
00:00.0,WAUKESHA,S70P0X05,707558332,710,1,No,No,No,WOOD,129,129,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,57.24000168,0.699999988,1,300,0
00:00.0,CHETWYND,W54T09TC,707558749,410,1,No,No,No,WOOD,584.6500244,584.6599731,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,14.99499989,0.699999988,1,0,1507.730103
00:00.0,BULKLEY,W54T04TC,707558678,710,1,No,No,No,CONCRETE,119.6500015,120.1999969,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,141.4750061,0.699999988,1,0,6956.421387
00:00.0,BULKLEY,W54T04TC,707558678,710,1,No,No,No,CONCRETE,119.6500015,120.1999969,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,141.4750061,0.699999988,1,0,6956.421387
00:00.0,BULKLEY,W54T04TC,707558678,710,1,No,No,No,CONCRETE,119.6500015,120.1999969,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,141.4750061,0.699999988,1,0,6956.421387
00:00.0,BULKLEY,W54T04TE,707558678,410,1,No,No,No,CONCRETE,79.33000183,79.43000031,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,250.875,0.699999988,1,0,2550.038818
00:00.0,SKEENA,W54T0200,707559249,410,SF19,No,No,No,WOOD,69.08999634,71.44999695,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,81.63999939,0.699999988,1,180,30.93219566
00:00.0,SKEENA,W54T0200,707559249,410,SF19,No,No,No,WOOD,69.08999634,71.44999695,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,81.63999939,0.699999988,1,180,30.93219566
00:00.0,ROSETOWN,W44T01TB,707559118,410,1,No,No,No,WOOD,2.599999905,2.609999895,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,7,0.699999988,1,0,700.0006714
00:00.0,EDSON,W51T0300,707559269,410,1,Yes,Yes,No,CONCRETE,108.7200012,108.8000031,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,209.3549957,0.699999988,1,0,2624.939941
00:00.0,RIVERS,W40P0T01,707558765,410,1,Yes,Yes,No,WOOD,22.5,24.89999962,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,2964.695068,0.699999988,1,600,1263.750244
00:00.0,SQUAMISH,W53T05TA,707558057,410,1,No,No,No,WOOD,142.8999939,143.0099945,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,115.7450027,0.699999988,1,0,1545.445923
00:00.0,THREE HILLS,W50P0S05,707558141,710,1,No,No,No,WOOD,67.08000183,68.69999695,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,1121.535034,0.699999988,1,480,5277.793457
00:00.0,BULKLEY,W54T04TC,707558678,710,1,No,No,No,CONCRETE,119.6500015,120.1999969,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,141.4750061,0.699999988,1,0,6956.421387
00:00.0,BULKLEY,W54T04TE,707558678,410,1,No,No,No,CONCRETE,79.33000183,79.43000031,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,250.875,0.699999988,1,0,2550.038818
00:00.0,SKEENA,W54T0200,707559249,410,SF19,No,No,No,WOOD,69.08999634,71.44999695,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,81.63999939,0.699999988,1,180,30.93219566
00:00.0,SKEENA,W54T0200,707559249,410,SF19,No,No,No,WOOD,69.08999634,71.44999695,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,81.63999939,0.699999988,1,180,30.93219566
00:00.0,ROSETOWN,W44T01TB,707559118,410,1,No,No,No,WOOD,2.599999905,2.609999895,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,7,0.699999988,1,0,700.0006714
00:00.0,EDSON,W51T0300,707559269,410,1,Yes,Yes,No,CONCRETE,108.7200012,108.8000031,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,209.3549957,0.699999988,1,0,2624.939941
00:00.0,RIVERS,W40P0T01,707558765,410,1,Yes,Yes,No,WOOD,22.5,24.89999962,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,2964.695068,0.699999988,1,600,1263.750244
00:00.0,SQUAMISH,W53T05TA,707558057,410,1,No,No,No,WOOD,142.8999939,143.0099945,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,115.7450027,0.699999988,1,0,1545.445923
00:00.0,BULKLEY,W54T04TE,707558678,410,1,No,No,No,CONCRETE,79.30000305,79.33000183,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,229.6549988,0.699999988,1,0,9667.05957
00:00.0,CHETWYND,W54T09TC,707558749,410,1,No,No,No,WOOD,605.5999756,605.6099854,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,6,0.699999988,1,0,599.4146118
00:00.0,WAUKESHA,S70P0X05,707558332,710,1,No,No,No,WOOD,129,129,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,57.24000168,0.699999988,1,300,0
00:00.0,CHETWYND,W54T09TC,707558749,410,1,No,No,No,WOOD,584.6500244,584.6599731,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,14.99499989,0.699999988,1,0,1507.730103
00:00.0,THREE HILLS,W50P0S05,707558141,710,1,No,No,No,WOOD,67.08000183,68.69999695,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,1121.535034,0.699999988,1,480,5277.793457
00:00.0,THREE HILLS,W50P0S06,707558141,710,1,No,No,No,WOOD,65.88999939,67.08000183,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,841.8150024,0.699999988,1,480,5262.174316
00:00.0,THREE HILLS,W50P0T03,707558141,410,1,No,No,No,WOOD,56.61000061,59.70000076,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,2330.344971,0.699999988,1,480,841.4238892
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,115.9199982,116.25,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,582.8800049,0.699999988,1,0,12.12114525
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,115.9199982,116.25,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,582.8800049,0.699999988,1,0,12.12114525
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,115.9199982,116.25,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,582.8800049,0.699999988,1,0,12.12114525
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,115.9199982,116.25,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,582.8800049,0.699999988,1,0,12.12114525
00:00.0,WAUKESHA,S70P0S03,707558332,710,1,No,No,No,WOOD,120.7799988,122,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,730.710022,0.699999988,1,300,5269.666992
00:00.0,WAUKESHA,S70P0X05,707558332,710,1,No,No,No,WOOD,126.9400024,127.6999969,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,783.4299927,0.699999988,1,300,5292.143555
00:00.0,WAUKESHA,S70P0T05,707558332,410,1,No,No,No,WOOD,126,126.8000031,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,796.5700073,0.699999988,1,360,1016.246094
00:00.0,WAUKESHA,S70P0T01,707558332,410,1,No,No,No,WOOD,118.3000031,119.1999969,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,945.1149902,0.699999988,1,360,1616.677612
00:00.0,WAUKESHA,S72T03S1,707558332,710,1,No,No,No,WOOD,126.8000031,126.8000031,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,173.8501129,0.699999988,1,360,0
00:00.0,YALE,W53T02TJ,707558174,710,1,No,No,No,CONCRETE,4.400000095,4.659999847,Pattern 10,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,502.1400146,0.699999988,1,0,5376.928223
00:00.0,YALE,W53T02TE,707558174,410,1,No,No,No,CONCRETE,4.539999962,4.610000134,Pattern 10,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,182.4649963,0.699999988,1,0,2571.422363
00:00.0,YALE,W53T01TA,707556954,410,08S,No,No,No,WOOD,0.01,0.02,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,34.47000122,0.699999988,1,0,3300
00:00.0,VEGREVILLE,W52T0700,707559280,410,VE85,No,No,No,WOOD,121.5999985,121.6500015,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,82.04499817,0.699999988,1,300,1699.89624
00:00.0,LETELLIER,W43T03TC,707559283,410,1,No,No,No,WOOD,51.59999847,52,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,534.9699707,0.699999988,1,0,3387.487061
00:00.0,LETELLIER,W43T03TC,707559283,710,1,No,No,No,WOOD,50.5,52.02000046,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,1324.734985,0.699999988,1,0,5263.15625
00:00.0,DRUMHELLER,W50P0G03,707559279,410,S003,No,No,No,WOOD,0,0.379999995,Pattern 6,A,NA,0,NULL,NULL,Tie Type 1,0,NULL,146.3150024,0.699999988,1,0,418.421051
00:00.0,DRUMHELLER,W50P0G03,707559279,410,S003,No,No,No,WOOD,0,0.379999995,Pattern 6,A,NA,0,NULL,NULL,Tie Type 1,0,NULL,146.3150024,0.699999988,1,0,418.421051
00:00.0,PEACE RIVER,W55T01TD,707560282,410,1,No,No,No,WOOD,17,18,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,31.68499947,0.699999988,1,0,26
00:00.0,SPRAGUE,W43T03TH,707560324,410,WD2,No,No,No,WOOD,0.400000006,0.400000006,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,3.707499981,0.699999988,1,0,1584
00:00.0,PEACE RIVER,W55T01TD,707560282,410,1,No,No,No,WOOD,18,19,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,110.1200027,0.699999988,1,0,102
00:00.0,DRUMHELLER,W50P0G03,707559279,410,S002,No,No,No,WOOD,0,0.469999999,Pattern 8,A,NA,0,NULL,NULL,Tie Type 1,0,NULL,237.9250031,0.699999988,1,0,480.8510742
00:00.0,LETELLIER,W43T03TC,707559283,410,1,No,No,No,WOOD,53.40000153,54.61999893,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1028.819946,0.699999988,1,0,1177.051636
00:00.0,YALE,W53T02TE,707558174,410,1,No,No,No,CONCRETE,4.610000134,4.650000095,Pattern 10,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,94.75,0.699999988,1,0,2325.002197
00:00.0,YALE,W53T02TJ,707558174,710,1,No,No,No,CONCRETE,4.400000095,7.679999828,Pattern 10,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,454.6849976,0.699999988,1,0,557.9268799
00:00.0,YALE,W53T02TJ,707558174,710,1,No,No,No,CONCRETE,4.400000095,7.679999828,Pattern 10,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,454.6849976,0.699999988,1,0,557.9268799
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,114.9199982,117.3499985,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,58.05500031,0.699999988,1,0,4.938271046
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,114.9199982,117.3499985,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,58.05500031,0.699999988,1,0,4.938271046
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,114.9199982,117.3499985,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,58.05500031,0.699999988,1,0,4.938271046
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,114.9199982,117.3499985,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,58.05500031,0.699999988,1,0,4.938271046
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,114.9199982,117.3499985,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,58.05500031,0.699999988,1,0,4.938271046
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,114.9199982,117.3499985,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,58.05500031,0.699999988,1,0,4.938271046
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,114.9199982,117.3499985,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,58.05500031,0.699999988,1,0,4.938271046
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,114.9199982,117.3499985,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,58.05500031,0.699999988,1,0,4.938271046
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,114.9199982,117.3499985,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,58.05500031,0.699999988,1,0,4.938271046
00:00.0,THREE HILLS,W50P0T03,707558141,410,1,No,No,Yes,WOOD,62.24000168,64.69999695,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,2171.774902,0.699999988,1,480,914.6359253
00:00.0,THREE HILLS,W50P0S05,707558141,710,1,No,No,No,WOOD,64.26999664,65.87000275,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,674.1599731,0.699999988,1,480,5288.10498
00:00.0,THREE HILLS,W50P0S06,707558141,710,1,No,No,No,WOOD,62.75,64.26999664,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,667.7700195,0.699999988,1,480,5278.958984
00:00.0,SQUAMISH,W53T05TA,707558057,410,1,No,No,No,WOOD,137.5,137.6000061,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,55.67499924,0.699999988,1,0,899.9450684
00:00.0,RIVERS,W40P0T01,707558765,410,1,Yes,Yes,No,WOOD,24.89999962,26,Pattern 10,D,NA,0,NULL,NULL,Tie Type 1,0,NULL,1003.330017,0.699999988,1,600,915.4542236
00:00.0,EDSON,W51T0300,707559269,410,1,Yes,Yes,No,CONCRETE,108.5599976,108.5999985,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,106.7249985,0.699999988,1,0,2624.939941
00:00.0,RIVERS,W43T03TK,707558765,310,1,Yes,Yes,No,WOOD,8.279999733,8.300000191,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,1.774999976,0.699999988,1,0,49.99885559
00:00.0,EDSON,W51T0300,707559269,410,1,Yes,Yes,No,CONCRETE,94.5,94.54000092,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,101.9150009,0.699999988,1,0,2499.942871
00:00.0,SKEENA,W54T0200,707559249,410,1,No,No,No,WOOD,62.18000031,62.20000076,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,107.6849976,0.699999988,1,180,5249.879883
00:00.0,BULKLEY,W54T04TE,707558678,410,1,No,No,No,CONCRETE,75.19999695,75.27999878,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,199.9199982,0.699999988,1,0,2499.942871
00:00.0,SKEENA,W54T0200,707559249,410,1,No,No,No,WOOD,64.58999634,70.30000305,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,146.5099945,0.699999988,1,180,18.21363831
00:00.0,SKEENA,W54T0200,707559249,410,1,No,No,No,WOOD,64.58999634,70.30000305,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,146.5099945,0.699999988,1,180,18.21363831
00:00.0,EDSON,W51T0300,707559269,410,1,Yes,Yes,No,CONCRETE,108.1999969,108.3000031,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,255.3999939,0.699999988,1,0,2629.8396
00:00.0,RIVERS,W40P0T01,707558765,410,1,Yes,Yes,No,WOOD,10.19999981,12.60000038,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,2691.35498,0.699999988,1,600,1134.166382
00:00.0,RIVERS,W40P0T02,707558765,410,1,Yes,Yes,No,WOOD,8.300000191,10.30000019,Pattern 10,D,NA,0,NULL,NULL,Tie Type 1,0,NULL,2007.935059,0.699999988,1,600,1005.5
00:00.0,RIVERS,W40P0S03,707558765,710,1,Yes,Yes,No,WOOD,8.100000381,8.649999619,Pattern 10,D,NA,0,NULL,NULL,Tie Type 1,0,NULL,879.0750122,0.699999988,1,600,5290.916504
00:00.0,RIVERS,W40P0S04,707558765,710,1,Yes,Yes,No,WOOD,8.800000191,9.640000343,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,1002.429993,0.699999988,1,600,5277.379883
00:00.0,RIVERS,W40P0S01,707558765,710,1,Yes,Yes,No,WOOD,10.19999981,12.44999981,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,701.0650024,0.699999988,1,0,5288.888672
00:00.0,RIVERS,W40P0S02,707558765,710,1,Yes,Yes,No,WOOD,12.44999981,12.94999981,Pattern 10,B,NA,0,NULL,NULL,Tie Type 1,0,NULL,708.960022,0.699999988,1,0,5304
00:00.0,THREE HILLS,W50P0S05,707558141,710,1,No,No,No,WOOD,61.54000092,62.75,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,508.6300049,0.699999988,1,480,5288.433594
00:00.0,THREE HILLS,W50P0S06,707558141,710,1,No,No,No,WOOD,59.77999878,61.54000092,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,1028.880005,0.699999988,1,480,5267.039063
00:00.0,THREE HILLS,W50P0T03,707558141,410,1,No,No,No,WOOD,55.88000107,62.20000076,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,1834.425049,0.699999988,1,480,342.088623
00:00.0,THREE HILLS,W50P0T03,707558141,410,1,No,No,No,WOOD,55.88000107,62.20000076,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1889.26001,0.699999988,1,480,342.088623
00:00.0,LETELLIER,W43T03TC,707559283,410,1,No,No,No,WOOD,54.59999847,55.70000076,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1170.25,0.699999988,1,0,1249.997437
